Date,Directories,Files,"Lines of Code (LOC)","Cyclomatic Complexity / Lines of Code","Comment Lines of Code (CLOC)","Non-Comment Lines of Code (NCLOC)",Namespaces,Interfaces,Traits,Classes,"Abstract Classes","Concrete Classes","Average Class Length (NCLOC)",Methods,"Non-Static Methods","Static Methods","Public Methods","Non-Public Methods","Average Method Length (NCLOC)","Cyclomatic Complexity / Number of Methods","Anonymous Functions",Functions,Constants,"Global Constants","Class Constants"
"Sun Aug 19 16:53:25 2007 +0000",37,230,64852,0.15112104424737,22793,42059,0,0,0,293,0,293,140.64505119454,1904,1904,0,1904,0,21.643382352941,4.1071428571429,0,72,179,179,0
"Fri Aug 17 09:15:19 2007 +0000",37,226,64420,0.15178166001482,22577,41843,0,0,0,279,0,279,147.02508960573,1903,1903,0,1903,0,21.555438780872,4.1077246452969,0,72,179,179,0
"Wed Aug 15 19:33:46 2007 +0000",37,226,64222,0.15194125833853,22548,41674,0,0,0,279,0,279,146.41218637993,1896,1896,0,1896,0,21.544831223629,4.1091772151899,0,72,184,184,0
"Tue Aug 14 18:49:35 2007 +0000",37,225,64047,0.15244240075114,22510,41537,0,0,0,278,0,278,146.45323741007,1895,1895,0,1895,0,21.484960422164,4.1108179419525,0,72,184,184,0
"Sat Aug 11 16:58:21 2007 +0000",37,223,63783,0.15264074289031,22431,41352,0,0,0,276,0,276,146.85869565217,1889,1889,0,1889,0,21.457384859714,4.1101111699312,0,72,185,185,0
"Tue Aug 7 21:41:38 2007 +0000",37,223,63546,0.1529237205682,22434,41112,0,0,0,276,0,276,146,1884,1884,0,1884,0,21.388535031847,4.1050955414013,0,72,185,185,0
"Sun Aug 5 02:03:18 2007 +0000",37,223,63366,0.1532470703125,22406,40960,0,0,0,275,0,275,145.96363636364,1874,1874,0,1874,0,21.419423692636,4.115795090715,0,72,185,185,0
"Thu Aug 2 19:12:19 2007 +0000",37,223,63338,0.15317735554144,22392,40946,0,0,0,275,0,275,145.52727272727,1870,1870,0,1870,0,21.401069518717,4.1026737967914,0,72,185,185,0
"Fri Jul 27 03:47:11 2007 +0000",37,223,63254,0.15359013264157,22392,40862,0,0,0,275,0,275,145.21090909091,1869,1869,0,1869,0,21.365971107544,4.1064740502943,0,72,186,186,0
"Tue Jul 24 20:02:14 2007 +0000",37,222,62540,0.15553845007822,22267,40273,0,0,0,268,0,268,146.84701492537,1833,1833,0,1833,0,21.470267321331,4.1614839061648,0,71,185,185,0
"Sun Jul 22 03:23:32 2007 +0000",37,222,62353,0.15549798216332,22211,40142,0,0,0,268,0,268,146.35447761194,1828,1828,0,1828,0,21.456783369803,4.1580962800875,0,71,185,185,0
"Mon Jul 9 19:37:23 2007 +0000",35,208,61696,0.15548437148077,21737,39959,0,0,0,254,0,254,153.86220472441,1811,1811,0,1811,0,21.579790171176,4.1717283268912,0,71,185,185,0
"Mon Jul 9 05:27:04 2007 +0000",35,187,60705,0.15638472204714,21040,39665,0,0,0,232,0,232,167.63793103448,1776,1776,0,1776,0,21.898648648649,4.231981981982,0,71,179,179,0
"Sun Jul 8 23:48:05 2007 +0000",35,187,60674,0.15639033250921,21036,39638,0,0,0,232,0,232,167.52155172414,1773,1773,0,1773,0,21.920473773266,4.2351945854484,0,71,179,179,0
"Sun Jul 8 03:38:07 2007 +0000",35,187,60576,0.15678330885704,21082,39494,0,0,0,232,0,232,166.98706896552,1770,1770,0,1770,0,21.887570621469,4.238418079096,0,71,179,179,0
"Sun Jul 8 00:43:45 2007 +0000",35,186,60562,0.15655824776165,21024,39538,0,0,0,231,0,231,167.78787878788,1768,1768,0,1768,0,21.922511312217,4.2409502262443,0,71,179,179,0
"Fri Jul 6 05:14:19 2007 +0000",35,185,60350,0.15702710254261,20981,39369,0,0,0,228,0,228,169.26754385965,1753,1753,0,1753,0,22.015402167712,4.2641186537365,0,71,179,179,0
"Sun Jul 1 03:43:05 2007 +0000",35,185,60263,0.15721268903712,20985,39278,0,0,0,228,0,228,168.86403508772,1753,1753,0,1753,0,21.962920707359,4.2601254991443,0,71,179,179,0
"Wed Jun 27 15:53:38 2007 +0000",35,185,59559,0.15953781186041,20960,38599,0,0,0,228,0,228,165.85526315789,1746,1746,0,1746,0,21.658075601375,4.2634593356243,0,71,179,179,0
"Tue Jun 26 19:02:10 2007 +0000",35,185,59463,0.15964707408849,20928,38535,0,0,0,228,0,228,165.56140350877,1743,1743,0,1743,0,21.656913367757,4.2656339644291,0,71,179,179,0
"Sat Jun 23 05:56:36 2007 +0000",34,184,59472,0.15970005967671,20931,38541,0,0,0,226,0,226,167.04424778761,1739,1739,0,1739,0,21.709028177113,4.2731454859114,0,71,179,179,0
"Fri Jun 22 04:13:29 2007 +0000",33,182,58213,0.16081886913002,20649,37564,0,0,0,223,0,223,164.82959641256,1698,1698,0,1698,0,21.647232037691,4.2856301531213,0,71,179,179,0
"Thu Jun 21 13:53:51 2007 +0000",33,182,58116,0.16052940548618,20640,37476,0,0,0,223,0,223,164.40358744395,1696,1696,0,1696,0,21.616745283019,4.2741745283019,0,71,179,179,0
"Wed Jun 20 03:47:31 2007 +0000",33,182,58105,0.16038969705058,20640,37465,0,0,0,223,0,223,164.36322869955,1696,1696,0,1696,0,21.611438679245,4.2700471698113,0,71,179,179,0
"Tue Jun 19 13:56:25 2007 +0000",33,182,58081,0.16035343423827,20620,37461,0,0,0,223,0,223,164.34977578475,1696,1696,0,1696,0,21.609669811321,4.2688679245283,0,71,179,179,0
"Sun Jun 17 01:04:28 2007 +0000",33,182,57981,0.16026702269693,20531,37450,0,0,0,223,0,223,164.29596412556,1695,1695,0,1695,0,21.615339233038,4.2678466076696,0,71,179,179,0
"Fri Jun 15 08:32:04 2007 +0000",33,182,57979,0.16022217474899,20531,37448,0,0,0,223,0,223,164.28251121076,1695,1695,0,1695,0,21.613569321534,4.2666666666667,0,71,179,179,0
"Sun Jun 10 06:20:39 2007 +0000",33,182,57996,0.16009931122858,20538,37458,0,0,0,223,0,223,164.32735426009,1696,1696,0,1696,0,21.606721698113,4.2629716981132,0,71,179,179,0
"Thu Jun 7 19:27:42 2007 +0000",33,182,57889,0.16000320915679,20496,37393,0,0,0,223,0,223,164.01793721973,1694,1694,0,1694,0,21.591499409681,4.2591499409681,0,71,178,178,0
"Tue Jun 5 17:06:00 2007 +0000",33,182,57852,0.15990364025696,20492,37360,0,0,0,223,0,223,163.86995515695,1693,1693,0,1693,0,21.584760779681,4.2557590076787,0,71,178,178,0
"Sun Jun 3 23:56:56 2007 +0000",33,182,57809,0.15981466106007,20472,37337,0,0,0,223,0,223,163.7533632287,1693,1693,0,1693,0,21.569403425871,4.2516243354991,0,71,178,178,0
"Fri Jun 1 17:27:10 2007 +0000",33,180,57697,0.15954461637136,20278,37419,0,0,0,218,0,218,167.87614678899,1683,1683,0,1683,0,21.745098039216,4.2727272727273,0,71,178,178,0
"Tue May 29 06:30:08 2007 +0000",33,180,57640,0.15936681105941,20242,37398,0,0,0,218,0,218,167.75688073394,1684,1684,0,1684,0,21.71674584323,4.2648456057007,0,71,178,178,0
"Sun May 27 00:42:02 2007 +0000",33,180,57615,0.15937257421237,20256,37359,0,0,0,218,0,218,167.8623853211,1681,1681,0,1681,0,21.769185008923,4.274241522903,0,73,178,178,0
"Sat May 26 09:00:54 2007 +0000",33,180,57253,0.15964445876635,20014,37239,0,0,0,218,0,218,167.22935779817,1670,1670,0,1670,0,21.82994011976,4.2922155688623,0,73,178,178,0
"Fri May 25 19:52:30 2007 +0000",33,180,57037,0.15962050151853,19830,37207,0,0,0,218,0,218,167.00458715596,1666,1666,0,1666,0,21.852941176471,4.296518607443,0,73,178,178,0
"Thu May 24 21:44:05 2007 +0000",33,180,56853,0.15998703683699,19825,37028,0,0,0,218,0,218,166.16972477064,1663,1663,0,1663,0,21.782922429345,4.2934455802766,0,73,178,178,0
"Thu May 24 04:42:33 2007 +0000",33,179,56663,0.16024181305574,19775,36888,0,0,0,217,0,217,166.3133640553,1656,1656,0,1656,0,21.79347826087,4.2995169082126,0,73,178,178,0
"Wed May 23 17:11:00 2007 +0000",33,179,56452,0.16008604727154,19728,36724,0,0,0,216,0,216,166.31481481481,1651,1651,0,1651,0,21.758933979406,4.290127195639,0,73,178,178,0
"Mon May 21 04:34:37 2007 +0000",33,178,55917,0.16017470607626,19513,36404,0,0,0,215,0,215,165.47906976744,1633,1633,0,1633,0,21.786895284752,4.2969993876301,0,73,178,178,0
"Sun May 20 06:27:09 2007 +0000",33,178,55694,0.16012973091829,19311,36383,0,0,0,215,0,215,165.33023255814,1632,1632,0,1632,0,21.780637254902,4.2959558823529,0,73,178,178,0
"Fri May 18 21:16:13 2007 +0000",33,178,56045,0.16037143247303,19430,36615,0,0,0,216,0,216,165.77777777778,1647,1647,0,1647,0,21.741347905282,4.2938676381299,0,73,178,178,0
"Tue May 15 18:47:02 2007 +0000",33,177,54178,0.16303821964199,19039,35139,0,0,0,214,0,214,160.10747663551,1603,1603,0,1603,0,21.374298190892,4.2950717404866,0,73,178,178,0
"Tue May 15 01:16:10 2007 +0000",33,177,54028,0.16359427248564,19039,34989,0,0,0,214,0,214,159.41121495327,1598,1598,0,1598,0,21.347934918648,4.30225281602,0,73,178,178,0
"Mon May 14 02:19:26 2007 +0000",33,175,53989,0.16339570972159,18933,35056,0,0,0,212,0,212,161.19339622642,1597,1597,0,1597,0,21.398246712586,4.3080776455855,0,73,180,180,0
"Sun May 13 21:54:48 2007 +0000",33,175,54115,0.16338996533894,18917,35198,0,0,0,212,0,212,161.32075471698,1604,1604,0,1604,0,21.321695760599,4.2923940149626,0,73,189,189,0
"Sun May 13 01:36:56 2007 +0000",33,176,53807,0.16377660334238,18802,35005,0,0,0,213,0,213,159.56807511737,1590,1590,0,1590,0,21.376100628931,4.3106918238994,0,73,189,189,0
"Sat May 12 21:02:50 2007 +0000",33,176,53711,0.16358219217327,18805,34906,0,0,0,213,0,213,159.10798122066,1588,1588,0,1588,0,21.341309823678,4.3003778337531,0,73,189,189,0
"Sat May 12 08:50:42 2007 +0000",33,176,53701,0.16353372686114,18803,34898,0,0,0,213,0,213,159.06572769953,1588,1588,0,1588,0,21.33564231738,4.2984886649874,0,73,189,189,0
"Wed May 9 02:09:56 2007 +0000",33,176,53565,0.16324594687823,18777,34788,0,0,0,213,0,213,158.53051643192,1584,1584,0,1584,0,21.317550505051,4.2891414141414,0,73,189,189,0
"Sat May 5 17:36:30 2007 +0000",33,176,53569,0.16309370067442,18724,34845,0,0,0,213,0,213,158.82629107981,1585,1585,0,1585,0,21.343848580442,4.2895899053628,0,73,187,187,0
"Fri May 4 20:12:08 2007 +0000",32,176,53518,0.16313157440938,18724,34794,0,0,0,213,0,213,158.58685446009,1585,1585,0,1585,0,21.31167192429,4.2851735015773,0,73,187,187,0
"Fri May 4 00:38:26 2007 +0000",32,176,53753,0.16309159978293,18742,35011,0,0,0,212,0,212,159.11320754717,1587,1587,0,1587,0,21.255198487713,4.2778827977316,0,85,208,208,0
"Thu May 3 04:35:25 2007 +0000",32,174,53965,0.16323053331062,18751,35214,0,0,0,211,0,211,160.57345971564,1593,1593,0,1593,0,21.268675455116,4.2818581293158,0,85,214,214,0
"Wed May 2 09:04:52 2007 +0000",32,174,54098,0.16302654315742,18797,35301,0,0,0,211,0,211,160.57819905213,1598,1598,0,1598,0,21.202753441802,4.2697121401752,0,85,223,223,0
"Tue May 1 13:09:35 2007 +0000",32,175,54889,0.16336702976674,19178,35711,0,0,0,211,0,211,162.57345971564,1648,1648,0,1648,0,20.814927184466,4.2111650485437,0,87,227,227,0
"Tue May 1 02:40:36 2007 +0000",32,175,54745,0.1633381084801,19144,35601,0,0,0,211,0,211,162.04265402844,1641,1641,0,1641,0,20.835466179159,4.2132845825716,0,87,227,227,0
"Mon Apr 30 13:03:13 2007 +0000",36,181,54951,0.16315538474486,19304,35647,0,0,0,211,0,211,162.0663507109,1641,1641,0,1641,0,20.838513101767,4.2132845825716,0,87,227,227,0
"Mon Apr 30 09:12:49 2007 +0000",36,180,54745,0.16317226240396,19212,35533,0,0,0,210,0,210,162.27142857143,1633,1633,0,1633,0,20.867728107777,4.2180036742192,0,87,227,227,0
"Sun Apr 29 20:51:59 2007 +0000",35,176,53896,0.16322926162261,18792,35104,0,0,0,205,0,205,164.11219512195,1593,1593,0,1593,0,21.119271814187,4.2592592592593,0,87,223,223,0
"Sun Apr 29 06:11:32 2007 +0000",35,176,53896,0.16323332478559,18799,35097,0,0,0,205,0,205,164.08780487805,1593,1593,0,1593,0,21.116133082235,4.2586315128688,0,87,223,223,0
"Sun Apr 29 03:05:08 2007 +0000",35,176,53803,0.16363792216698,18805,34998,0,0,0,205,0,205,163.6243902439,1591,1591,0,1591,0,21.082966687618,4.2614707730987,0,87,223,223,0
"Sat Apr 28 23:52:19 2007 +0000",35,173,53403,0.16491430217485,18688,34715,0,0,0,199,0,199,167.1959798995,1587,1587,0,1587,0,20.965343415249,4.2684310018904,0,87,223,223,0
"Thu Apr 26 11:54:36 2007 +0000",35,173,53318,0.16529904651835,18708,34610,0,0,0,199,0,199,166.71859296482,1583,1583,0,1583,0,20.958307012003,4.2741629816804,0,87,223,223,0
"Tue Apr 17 21:20:38 2007 +0000",35,173,52693,0.16558155903572,18595,34098,0,0,0,194,0,194,168.32474226804,1568,1568,0,1568,0,20.825892857143,4.2576530612245,0,87,223,223,0
"Tue Apr 17 04:30:23 2007 +0000",35,173,52480,0.16523662096418,18565,33915,0,0,0,193,0,193,168.21761658031,1561,1561,0,1561,0,20.798206278027,4.2453555413197,0,87,223,223,0
"Fri Apr 13 05:17:48 2007 +0000",35,172,52270,0.16505400207131,18475,33795,0,0,0,192,0,192,168.47916666667,1552,1552,0,1552,0,20.842783505155,4.2493556701031,0,87,222,222,0
"Wed Apr 11 21:22:26 2007 +0000",35,172,52098,0.16467475324058,18462,33636,0,0,0,192,0,192,167.70833333333,1550,1550,0,1550,0,20.774193548387,4.2309677419355,0,87,217,217,0
"Mon Apr 9 21:30:55 2007 +0000",35,172,51941,0.16577588277684,18637,33304,0,0,0,192,0,192,166.40104166667,1543,1543,0,1543,0,20.705767984446,4.2339598185353,0,87,217,217,0
"Sun Apr 8 00:14:04 2007 +0000",35,172,51749,0.16614306428226,18645,33104,0,0,0,192,0,192,165.36458333333,1544,1544,0,1544,0,20.563471502591,4.2182642487047,0,87,217,217,0
"Sat Apr 7 01:42:12 2007 +0000",35,172,51618,0.16670709520922,18638,32980,0,0,0,190,0,190,166.46842105263,1539,1539,0,1539,0,20.551656920078,4.227420402859,0,87,217,217,0
"Thu Apr 5 21:29:00 2007 +0000",35,172,51481,0.16697605063753,18620,32861,0,0,0,188,0,188,167.64361702128,1533,1533,0,1533,0,20.559034572733,4.2328767123288,0,87,217,217,0
"Thu Apr 5 16:09:51 2007 +0000",35,172,51470,0.16702720818988,18649,32821,0,0,0,188,0,188,167.53191489362,1532,1532,0,1532,0,20.558746736292,4.2317232375979,0,87,217,217,0
"Thu Apr 5 04:04:55 2007 +0000",35,171,51289,0.16721111280721,18534,32755,0,0,0,187,0,187,167.90909090909,1532,1532,0,1532,0,20.495430809399,4.2284595300261,0,87,217,217,0
"Wed Apr 4 20:38:26 2007 +0000",35,169,50885,0.16885640266469,18461,32424,0,0,0,183,0,183,169.8087431694,1531,1531,0,1531,0,20.297191378184,4.2292619203135,0,87,217,217,0
"Wed Apr 4 07:15:27 2007 +0000",35,169,50653,0.16865750364556,18422,32231,0,0,0,183,0,183,168.72677595628,1526,1526,0,1526,0,20.233944954128,4.2142857142857,0,87,217,217,0
"Mon Apr 2 19:20:50 2007 +0000",35,165,50328,0.16942548084417,18249,32079,0,0,0,174,0,174,176.68390804598,1526,1526,0,1526,0,20.146133682831,4.213630406291,0,87,217,217,0
"Sun Apr 1 07:47:56 2007 +0000",35,164,50115,0.17065425849656,18308,31807,0,0,0,169,0,169,180.3550295858,1521,1521,0,1521,0,20.039447731755,4.2195923734385,0,87,217,217,0
"Sat Mar 31 19:37:59 2007 +0000",35,163,49855,0.17017787309196,18147,31708,0,0,0,167,0,167,181.91017964072,1517,1517,0,1517,0,20.025708635465,4.2069874752802,0,87,217,217,0
"Thu Mar 29 02:21:50 2007 +0000",35,163,49269,0.16977132579651,18133,31136,0,0,0,167,0,167,179.26946107784,1501,1501,0,1501,0,19.945369753498,4.1845436375749,0,87,208,208,0
"Tue Mar 27 05:17:49 2007 +0000",35,162,49127,0.16987086593888,18074,31053,0,0,0,165,0,165,181.01212121212,1496,1496,0,1496,0,19.964572192513,4.192513368984,0,87,208,208,0
"Mon Mar 26 18:13:52 2007 +0000",35,162,49001,0.16986672690309,18012,30989,0,0,0,165,0,165,180.57575757576,1492,1492,0,1492,0,19.969839142091,4.1936997319035,0,87,208,208,0
"Sun Mar 25 02:03:34 2007 +0000",35,162,48736,0.17082383588408,18026,30710,0,0,0,159,0,159,185.72955974843,1485,1485,0,1485,0,19.886195286195,4.196632996633,0,87,208,208,0
"Fri Mar 23 16:06:48 2007 +0000",34,152,48130,0.16993871062895,17619,30511,0,0,0,150,0,150,195.5,1477,1477,0,1477,0,19.854434664861,4.1679079214624,0,88,208,208,0
"Fri Mar 23 02:00:10 2007 +0000",34,152,48107,0.17023020922149,17613,30494,0,0,0,150,0,150,195.36666666667,1475,1475,0,1474,1,19.867796610169,4.1762711864407,0,88,208,208,0
"Wed Mar 21 15:40:46 2007 +0000",33,150,47850,0.17056514136782,17539,30311,0,0,0,147,0,147,198.16326530612,1467,1467,0,1467,0,19.856850715746,4.1792774369461,0,88,208,208,0
"Sat Mar 17 19:15:41 2007 +0000",33,150,47689,0.17113347281724,17578,30111,0,0,0,146,0,146,198.34931506849,1466,1466,0,1466,0,19.753751705321,4.1746248294679,0,87,208,208,0
"Fri Mar 16 14:58:19 2007 +0000",33,150,45896,0.18019920458945,17483,28413,0,0,0,133,0,133,205.27819548872,1422,1422,0,1422,0,19.199718706048,4.2538677918425,0,87,206,206,0
"Wed Mar 14 20:47:39 2007 +0000",33,149,45736,0.18068414728956,17438,28298,0,0,0,132,0,132,205.97727272727,1414,1414,0,1414,0,19.228429985856,4.2673267326733,0,87,206,206,0
"Thu Mar 8 02:01:29 2007 +0000",33,145,44387,0.18121959249369,17050,27337,0,0,0,128,0,128,206.90625,1378,1378,0,1378,0,19.21915820029,4.27793904209,0,78,179,179,0
"Mon Mar 5 14:48:49 2007 +0000",33,145,44395,0.18132953049583,17047,27348,0,0,0,128,0,128,207.015625,1378,1378,0,1378,0,19.229317851959,4.2822931785196,0,78,179,179,0
"Sun Mar 4 12:14:33 2007 +0000",33,145,44641,0.18338597828849,17098,27543,0,0,0,128,0,128,208.578125,1375,1375,0,1375,0,19.416727272727,4.3563636363636,0,78,179,179,0
"Sun Mar 4 04:05:57 2007 +0000",33,145,44382,0.18253271916356,17028,27354,0,0,0,128,0,128,207.0390625,1368,1368,0,1368,0,19.372076023392,4.3311403508772,0,78,179,179,0
"Mon Feb 26 16:51:51 2007 +0000",33,145,44313,0.18231437048976,17014,27299,0,0,0,128,0,128,206.5859375,1364,1364,0,1364,0,19.386363636364,4.3299120234604,0,78,179,179,0
"Wed Feb 21 17:12:20 2007 +0000",33,143,43606,0.18216141452656,16855,26751,0,0,0,124,0,124,209.10483870968,1330,1330,0,1330,0,19.495488721805,4.3443609022556,0,77,178,178,0
"Mon Feb 19 04:30:48 2007 +0000",33,141,42778,0.18131159969674,16398,26380,0,0,0,122,0,122,208.70491803279,1309,1309,0,1309,0,19.451489686784,4.3307868601986,0,77,177,177,0
"Sat Feb 17 16:54:36 2007 +0000",33,141,42750,0.18135972396011,16377,26373,0,0,0,122,0,122,208.70491803279,1309,1309,0,1309,0,19.451489686784,4.331550802139,0,77,177,177,0
"Wed Feb 14 20:41:06 2007 +0000",34,141,42735,0.18130763100975,16382,26353,0,0,0,122,0,122,208.54918032787,1309,1309,0,1309,0,19.436974789916,4.327731092437,0,77,177,177,0
"Mon Feb 12 18:31:26 2007 +0000",34,140,42050,0.18096669750231,16106,25944,0,0,0,121,0,121,206.61157024793,1285,1285,0,1285,0,19.455252918288,4.3252918287938,0,77,177,177,0
"Sat Feb 10 17:19:49 2007 +0000",34,140,41833,0.18058891902363,16023,25810,0,0,0,121,0,121,205.4132231405,1278,1278,0,1278,0,19.448356807512,4.3169014084507,0,77,177,177,0
"Fri Feb 9 17:39:54 2007 +0000",34,140,41690,0.18047681913489,15936,25754,0,0,0,121,0,121,204.92561983471,1276,1276,0,1276,0,19.432601880878,4.3126959247649,0,77,176,176,0
"Thu Feb 8 18:36:26 2007 +0000",33,138,41610,0.18117802676626,15906,25704,0,0,0,119,0,119,207.99159663866,1270,1270,0,1270,0,19.488976377953,4.3362204724409,0,77,176,176,0
"Thu Feb 8 03:25:37 2007 +0000",33,138,41558,0.18103515472757,15900,25658,0,0,0,119,0,119,207.59663865546,1269,1269,0,1269,0,19.467297084318,4.3293932230102,0,77,176,176,0
"Tue Feb 6 14:23:36 2007 +0000",33,135,41343,0.18171500136981,15792,25551,0,0,0,115,0,115,214.08695652174,1259,1259,0,1259,0,19.5552025417,4.3542494042891,0,77,176,176,0
"Sun Feb 4 09:06:44 2007 +0000",33,135,41254,0.18158286924465,15756,25498,0,0,0,115,0,115,213.5652173913,1254,1254,0,1254,0,19.585326953748,4.3572567783094,0,77,176,176,0
"Sun Feb 4 02:17:36 2007 +0000",33,134,41186,0.18163249273313,15728,25458,0,0,0,115,0,115,213.48695652174,1253,1253,0,1253,0,19.593774940144,4.3583399840383,0,77,176,176,0
"Sat Feb 3 01:03:33 2007 +0000",25,114,38011,0.19546766619275,14800,23211,0,0,0,91,0,91,247.62637362637,1126,1126,0,1126,0,20.01243339254,4.6989342806394,0,70,150,150,0
"Fri Feb 2 13:31:21 2007 +0000",25,114,37988,0.19519558373226,14801,23187,0,0,0,91,0,91,247.36263736264,1125,1125,0,1125,0,20.008888888889,4.6924444444444,0,70,150,150,0
"Fri Feb 2 02:47:53 2007 +0000",25,114,38030,0.19500302062656,14856,23174,0,0,0,91,0,91,247.26373626374,1125,1125,0,1125,0,20.000888888889,4.6862222222222,0,70,150,150,0
"Thu Feb 1 07:35:52 2007 +0000",25,114,37996,0.19498703543647,14856,23140,0,0,0,91,0,91,246.9010989011,1125,1125,0,1125,0,19.971555555556,4.68,0,70,150,150,0
"Thu Feb 1 03:02:08 2007 +0000",25,114,37979,0.19490682692723,14850,23129,0,0,0,91,0,91,246.81318681319,1125,1125,0,1125,0,19.964444444444,4.6782222222222,0,70,150,150,0
"Wed Jan 31 22:43:32 2007 +0000",25,114,37955,0.19490131578947,14851,23104,0,0,0,91,0,91,246.53846153846,1126,1126,0,1126,0,19.924511545293,4.6705150976909,0,70,150,150,0
"Wed Jan 31 18:49:30 2007 +0000",25,114,37946,0.19498788088643,14842,23104,0,0,0,91,0,91,246.51648351648,1126,1126,0,1126,0,19.922735346359,4.6722912966252,0,70,150,150,0
"Sat Jan 27 18:17:23 2007 +0000",25,114,37949,0.19508814484342,14862,23087,0,0,0,91,0,91,246.40659340659,1123,1123,0,1123,0,19.967052537845,4.6821015138023,0,69,150,150,0
"Wed Jan 24 07:26:52 2007 +0000",25,113,37654,0.19536972445065,14718,22936,0,0,0,90,0,90,247.33333333333,1110,1110,0,1110,0,20.054054054054,4.7054054054054,0,69,150,150,0
"Mon Jan 22 08:22:10 2007 +0000",25,113,37496,0.19514758693177,14662,22834,0,0,0,90,0,90,246.12222222222,1105,1105,0,1105,0,20.046153846154,4.6995475113122,0,69,149,149,0
"Sat Jan 20 15:29:06 2007 +0000",25,113,37258,0.19441133624685,14605,22653,0,0,0,90,0,90,244.05555555556,1098,1098,0,1098,0,20.004553734062,4.6757741347905,0,69,149,149,0
"Tue Jan 16 07:07:49 2007 +0000",25,113,37223,0.19454513305632,14601,22622,0,0,0,90,0,90,243.75555555556,1098,1098,0,1098,0,19.979963570128,4.6739526411658,0,69,149,149,0
"Fri Jan 12 16:37:56 2007 +0000",25,112,36746,0.19407997850522,14415,22331,0,0,0,89,0,89,244.1797752809,1091,1091,0,1091,0,19.919340054995,4.6608615948671,0,68,149,149,0
"Tue Jan 9 22:36:29 2007 +0000",25,112,36607,0.19404927523224,14324,22283,0,0,0,89,0,89,243.51685393258,1090,1090,0,1090,0,19.883486238532,4.6559633027523,0,68,149,149,0
"Sat Jan 6 16:37:03 2007 +0000",25,112,36523,0.19397812682839,14304,22219,0,0,0,89,0,89,242.89887640449,1088,1088,0,1088,0,19.869485294118,4.6516544117647,0,68,149,149,0
"Fri Jan 5 21:48:40 2007 +0000",25,112,36413,0.19359205776173,14253,22160,0,0,0,89,0,89,242.06741573034,1084,1084,0,1084,0,19.874538745387,4.6466789667897,0,68,149,149,0
"Wed Jan 3 17:36:14 2007 +0000",25,112,36354,0.19312372766342,14249,22105,0,0,0,89,0,89,241.48314606742,1084,1084,0,1084,0,19.826568265683,4.6282287822878,0,68,148,148,0
"Sat Dec 30 01:02:19 2006 +0000",25,111,36087,0.19289779194173,14122,21965,0,0,0,88,0,88,242.44318181818,1069,1069,0,1069,0,19.957904583723,4.6492048643592,0,68,148,148,0
"Thu Dec 28 03:48:04 2006 +0000",25,111,36103,0.19286104534693,14139,21964,0,0,0,88,0,88,242.39772727273,1069,1069,0,1069,0,19.954162768943,4.6463985032741,0,68,148,148,0
"Tue Dec 26 16:17:37 2006 +0000",25,110,35618,0.19250943222601,13884,21734,0,0,0,87,0,87,242.32183908046,1055,1055,0,1055,0,19.982938388626,4.6464454976303,0,68,148,148,0
"Mon Dec 25 08:03:33 2006 +0000",25,110,35393,0.19214495952907,13649,21744,0,0,0,87,0,87,241.93103448276,1056,1056,0,1056,0,19.931818181818,4.6382575757576,0,68,152,152,0
"Sun Dec 24 19:34:29 2006 +0000",25,110,35238,0.19213005726954,13586,21652,0,0,0,87,0,87,241.04597701149,1053,1053,0,1053,0,19.915479582146,4.633428300095,0,67,148,148,0
"Sun Dec 24 04:32:22 2006 +0000",25,110,34950,0.19205978514713,13540,21410,0,0,0,87,0,87,238.28735632184,1045,1045,0,1045,0,19.838277511962,4.6153110047847,0,67,148,148,0
"Sat Dec 23 16:19:52 2006 +0000",25,110,34926,0.19193005423602,13538,21388,0,0,0,87,0,87,238.04597701149,1045,1045,0,1045,0,19.818181818182,4.6086124401914,0,67,148,148,0
"Sat Dec 23 09:09:06 2006 +0000",25,110,34926,0.19193005423602,13538,21388,0,0,0,87,0,87,238.04597701149,1045,1045,0,1045,0,19.818181818182,4.6086124401914,0,67,148,148,0
"Sat Dec 23 02:10:41 2006 +0000",25,110,34924,0.19194800336669,13538,21386,0,0,0,87,0,87,238.02298850575,1045,1045,0,1045,0,19.816267942584,4.6086124401914,0,67,148,148,0
"Sat Dec 23 00:17:52 2006 +0000",25,110,34922,0.19196595585484,13538,21384,0,0,0,87,0,87,238,1045,1045,0,1045,0,19.814354066986,4.6086124401914,0,67,148,148,0
"Fri Dec 22 07:38:31 2006 +0000",25,110,35496,0.18640440741247,13533,21963,0,0,0,87,0,87,244.64367816092,1045,1045,0,1045,0,20.367464114833,4.5980861244019,0,67,148,148,0
"Tue Dec 19 19:27:19 2006 +0000",25,110,36381,0.18052594171997,13869,22512,0,0,0,87,0,87,255.2183908046,1043,1043,0,1043,0,21.288590604027,4.5762224352828,0,67,148,148,0
"Tue Dec 12 22:43:01 2006 +0000",25,110,36255,0.18004996431121,13839,22416,0,0,0,87,0,87,254.05747126437,1039,1039,0,1039,0,21.273339749759,4.5620789220404,0,67,148,148,0
"Fri Dec 8 08:59:35 2006 +0000",25,110,36287,0.17986284289277,13831,22456,0,0,0,87,0,87,254.47126436782,1039,1039,0,1039,0,21.307988450433,4.5649663137632,0,67,148,148,0
